Subject,Course Catalog Nbr,Course ID,Class Nbr,Acad Career,Acad Group,Course Descr,FCEF,GFC Hours,Acad Org,Requisite,Enroll Type,Class Assoc,Component,Class Section,Term,Session,Crse Topic ID,Topic Description,Class Notes,Instruction Mode,Class Status,Mtg Nbr,Start Date,End Date,Class Start,Class End,Duration,Meeting Pattern,Alt Week,MON,TUES,WED,THURS,FRI,SAT,SUN,Location,Facility,Room Size,Enroll Stat,Enroll Tot,Enroll Cap,Waitlist Cap,Class Assoc Req,Reserved Cap,Consent,Combined Section,Instructor Name and Role,Crse Units
COOP,523.02,106747,71318,UGRD,UCALG,Co-Op Placement in Business II,H,4 MONTHS,HA,,E,1,LAB,B01,2187,1,0,,,CO,A,1,06-Sep-2018,07-Dec-2018,,,0,TBA,,N,N,N,N,N,N,N,OFFSITE,,0,O,45,150,0,,,N,,"Jamault,Tania(CO)",7.5
COOP,523.02,106747,11307,UGRD,UCALG,Co-Op Placement in Business II,H,4 MONTHS,HA,,E,1,LAB,B01,2191,1,0,,,CO,A,1,10-Jan-2019,12-Apr-2019,,,0,TBA,,N,N,N,N,N,N,N,OFFSITE,,0,O,52,150,0,,,N,,"Jamault,Tania(CO)",7.5
COOP,523.03,106749,71319,UGRD,UCALG,Co-Op Placement Business III,H,4 MONTHS,HA,,E,1,LAB,B01,2187,1,0,,,CO,A,1,06-Sep-2018,07-Dec-2018,,,0,TBA,,N,N,N,N,N,N,N,OFFSITE,,0,O,24,150,0,,,N,,"Jamault,Tania(CO)",7.5
COOP,523.03,106749,11308,UGRD,UCALG,Co-Op Placement Business III,H,4 MONTHS,HA,,E,1,LAB,B01,2191,1,0,,,CO,A,1,10-Jan-2019,12-Apr-2019,,,0,TBA,,N,N,N,N,N,N,N,OFFSITE,,0,O,32,150,0,,,N,,"Jamault,Tania(CO)",7.5
COOP,523.04,106751,71320,UGRD,UCALG,Co-Op Placement in Business IV,H,4 MONTHS,HA,,E,1,LAB,B01,2187,1,0,,,CO,A,1,06-Sep-2018,07-Dec-2018,,,0,TBA,,N,N,N,N,N,N,N,OFFSITE,,0,O,11,150,0,,,N,,"Jamault,Tania(CO)",7.5
COOP,523.04,106751,11309,UGRD,UCALG,Co-Op Placement in Business IV,H,4 MONTHS,HA,,E,1,LAB,B01,2191,1,0,,,CO,A,1,10-Jan-2019,12-Apr-2019,,,0,TBA,,N,N,N,N,N,N,N,OFFSITE,,0,O,8,150,0,,,N,,"Jamault,Tania(CO)",7.5
COOP,543.01,106854,76454,UGRD,UCALG,Co-Op Placement In Ecol I,H,4 MONTHS,BISI,,E,1,LAB,B01,2187,1,0,,,CO,A,1,06-Sep-2018,07-Dec-2018,,,0,TBA,,N,N,N,N,N,N,N,OFFSITE,,0,O,0,100,0,,,N,,,7.5
COOP,543.01,106854,16113,UGRD,UCALG,Co-Op Placement In Ecol I,H,4 MONTHS,BISI,,E,1,LAB,B01,2191,1,0,,,CO,A,1,10-Jan-2019,12-Apr-2019,,,0,TBA,,N,N,N,N,N,N,N,OFFSITE,,0,O,0,100,0,,,N,,,7.5
COOP,543.02,106856,76455,UGRD,UCALG,Co-Op Placement In Ecol II,H,4 MONTHS,BISI,,E,1,LAB,B01,2187,1,0,,,CO,A,1,06-Sep-2018,07-Dec-2018,,,0,TBA,,N,N,N,N,N,N,N,OFFSITE,,0,O,0,100,0,,,N,,,7.5
COOP,543.02,106856,16114,UGRD,UCALG,Co-Op Placement In Ecol II,H,4 MONTHS,BISI,,E,1,LAB,B01,2191,1,0,,,CO,A,1,10-Jan-2019,12-Apr-2019,,,0,TBA,,N,N,N,N,N,N,N,OFFSITE,,0,O,0,100,0,,,N,,,7.5
COOP,543.03,106858,76456,UGRD,UCALG,Co-Op Placement In Ecology III,H,4 MONTHS,BISI,,E,1,LAB,B01,2187,1,0,,,CO,A,1,06-Sep-2018,07-Dec-2018,,,0,TBA,,N,N,N,N,N,N,N,OFFSITE,,0,O,1,100,0,,,N,,,7.5
COOP,543.03,106858,16115,UGRD,UCALG,Co-Op Placement In Ecology III,H,4 MONTHS,BISI,,E,1,LAB,B01,2191,1,0,,,CO,A,1,10-Jan-2019,12-Apr-2019,,,0,TBA,,N,N,N,N,N,N,N,OFFSITE,,0,O,0,100,0,,,N,,,7.5
COOP,543.04,106860,76457,UGRD,UCALG,Co-Op Placement In Ecology IV,H,4 MONTHS,BISI,,E,1,LAB,B01,2187,1,0,,,CO,A,1,06-Sep-2018,07-Dec-2018,,,0,TBA,,N,N,N,N,N,N,N,OFFSITE,,0,O,0,100,0,,,N,,,7.5
COOP,543.04,106860,16116,UGRD,UCALG,Co-Op Placement In Ecology IV,H,4 MONTHS,BISI,,E,1,LAB,B01,2191,1,0,,,CO,A,1,10-Jan-2019,12-Apr-2019,,,0,TBA,,N,N,N,N,N,N,N,OFFSITE,,0,O,0,100,0,,,N,,,7.5
COOP,543.05,106862,76458,UGRD,UCALG,Co-Op Placement In Ecology V,H,4 MONTHS,BISI,,E,1,LAB,B01,2187,1,0,,,CO,A,1,06-Sep-2018,07-Dec-2018,,,0,TBA,,N,N,N,N,N,N,N,OFFSITE,,0,O,0,100,0,,,N,,,7.5
COOP,543.05,106862,16117,UGRD,UCALG,Co-Op Placement In Ecology V,H,4 MONTHS,BISI,,E,1,LAB,B01,2191,1,0,,,CO,A,1,10-Jan-2019,12-Apr-2019,,,0,TBA,,N,N,N,N,N,N,N,OFFSITE,,0,O,0,100,0,,,N,,,7.5
CORE,205,106920,73552,UGRD,MD,Intro to Disability Studies,H,2-1T-2,CORE,,E,1,LEC,1,2187,1,0,,,P,A,1,06-Sep-2018,07-Dec-2018,15:30,17:20,110,R  15:30-17:20,,N,N,N,Y,N,N,N,MAIN,SS 109,76,C,72,70,5,,Y,N,,"Wolbring,Gregor A(PI)/Desjardine,Patricia Ann(PI)",3
CORE,205,106920,73553,UGRD,MD,Intro to Disability Studies,H,2-1T-2,CORE,,N,1,LAB,B01,2187,1,0,,,PR,A,1,06-Sep-2018,07-Dec-2018,,,0,TBA,,N,N,N,N,N,N,N,MAIN,,0,C,72,70,5,,,N,,"Desjardine,Patricia Ann(PI)/Wolbring,Gregor A(PI)",
CORE,205,106920,73554,UGRD,MD,Intro to Disability Studies,H,2-1T-2,CORE,,N,1,TUT,T01,2187,1,0,,,P,A,1,06-Sep-2018,07-Dec-2018,17:30,18:20,50,R  17:30-18:20,,N,N,N,Y,N,N,N,MAIN,SS 109,76,C,72,70,5,,,N,,"Desjardine,Patricia Ann(PI)/Wolbring,Gregor A(PI)",
CORE,209,106922,71000,UGRD,MD,Disability in Thr'y & Everyday,H,3-0,CORE,,E,1,LEC,1,2187,1,0,,,P,A,1,06-Sep-2018,07-Dec-2018,12:30,15:15,165,T  12:30-15:15,,N,Y,N,N,N,N,N,MAIN,ST 126,54,C,60,60,5,,Y,N,,"Rankin,Joanna Caitlin(PI)",3
CORE,321,161947,11862,UGRD,MD,Communication Skills in Rehab,H,2-1,CORE,,E,1,LEC,1,2191,1,0,,,P,A,1,10-Jan-2019,12-Apr-2019,15:00,16:50,110,W  15:00-16:50,,N,N,Y,N,N,N,N,FOOTHILLS,,0,O,37,40,5,,Y,N,,"Hughson,Elizabeth Anne(PI)",3
CORE,321,161947,11863,UGRD,MD,Communication Skills in Rehab,H,2-1,CORE,,N,1,LAB,B01,2191,1,0,,,P,A,1,10-Jan-2019,12-Apr-2019,17:00,17:50,50,W  17:00-17:50,,N,N,Y,N,N,N,N,FOOTHILLS,,0,O,37,40,5,,,N,,"Hughson,Elizabeth Anne(PI)",
CPSC,502.08A,163312,74186,UGRD,SC,Rsrch Proj: Networks & Distrib,F,1-5,CPSC,,E,1,LEC,1,2187,PA,0,,,P,A,1,06-Sep-2018,07-Dec-2018,8:00,8:50,50,W  08:00-08:50,,N,N,Y,N,N,N,N,MAIN,ICT 618B,40,O,4,5,0,,,D,C,"Rokne,Jon George(PI)",3
CPSC,502.08A,163312,74187,UGRD,SC,Rsrch Proj: Networks & Distrib,F,1-5,CPSC,,N,1,LAB,B01,2187,PA,0,,,P,A,0,,,,,0,TBA,,,,,,,,,MAIN,,0,O,4,5,0,,,D,,,
CPSC,502.08B,163311,13957,UGRD,SC,Rsrch Proj: Networks & Distrib,F,1-5,CPSC,,E,1,LEC,1,2191,PB,0,,,P,A,1,10-Jan-2019,12-Apr-2019,8:00,8:50,50,W  08:00-08:50,,N,N,Y,N,N,N,N,MAIN,ICT 618B,40,O,4,5,0,,,D,C,"Rokne,Jon George(PI)",3
CPSC,502.08B,163311,13958,UGRD,SC,Rsrch Proj: Networks & Distrib,F,1-5,CPSC,,N,1,LAB,B01,2191,PB,0,,,P,A,0,,,,,0,TBA,,,,,,,,,MAIN,,0,O,4,5,0,,,D,,,
CPSC,503.08,163313,74115,UGRD,SC,Rsrch Proj: Networks & Distrib,H,1-5,CPSC,,E,1,LEC,1,2187,1,0,,,P,A,1,06-Sep-2018,07-Dec-2018,8:00,8:50,50,T  08:00-08:50,,N,Y,N,N,N,N,N,MAIN,ICT 618B,40,O,0,5,0,,,D,C,"Rokne,Jon George(PI)",3
CPSC,503.08,163313,74185,UGRD,SC,Rsrch Proj: Networks & Distrib,H,1-5,CPSC,,N,1,LAB,B01,2187,1,0,,,P,A,0,,,,,0,TBA,,,,,,,,,MAIN,,0,O,0,5,0,,,D,,,
CPSC,503.08,163313,13952,UGRD,SC,Rsrch Proj: Networks & Distrib,H,1-5,CPSC,,E,1,LEC,1,2191,1,0,,,P,A,1,10-Jan-2019,12-Apr-2019,8:00,8:50,50,T  08:00-08:50,,N,Y,N,N,N,N,N,MAIN,ICT 618B,40,O,0,30,0,,,D,C,"Rokne,Jon George(PI)",3
CPSC,503.08,163313,14559,UGRD,SC,Rsrch Proj: Networks & Distrib,H,1-5,CPSC,,N,1,LAB,B01,2191,1,0,,,P,A,0,,,,,0,TBA,,,,,,,,,MAIN,,0,O,0,30,0,,,D,,,
CPSC,594A,107303,71132,UGRD,SC,Software Engineering Project,F,1-5,CPSC,,E,1,LEC,1,2187,PA,0,,,P,A,1,06-Sep-2018,07-Dec-2018,15:00,15:50,50,M  15:00-15:50,,Y,N,N,N,N,N,N,MAIN,ST 055,31,O,18,30,0,,,D,,"Ruhe,Guenther(PI)",3
CPSC,594A,107303,71133,UGRD,SC,Software Engineering Project,F,1-5,CPSC,,N,1,LAB,B01,2187,PA,0,,,P,A,1,06-Sep-2018,07-Dec-2018,17:00,21:50,290,W  17:00-21:50,,N,N,Y,N,N,N,N,MAIN,ICT 618B,40,O,18,30,0,,,D,,,
CPSC,594B,107302,11094,UGRD,SC,Software Engineering Project,F,1-5,CPSC,,E,1,LEC,1,2191,PB,0,,,P,A,1,10-Jan-2019,12-Apr-2019,15:00,15:50,50,M  15:00-15:50,,Y,N,N,N,N,N,N,MAIN,ST 055,31,O,18,30,0,,,D,,"Ruhe,Guenther(PI)",3
CPSC,594B,107302,11095,UGRD,SC,Software Engineering Project,F,1-5,CPSC,,N,1,LAB,B01,2191,PB,0,,,P,A,1,10-Jan-2019,12-Apr-2019,17:00,21:50,290,W  17:00-21:50,,N,N,Y,N,N,N,N,MAIN,ICT 618B,40,O,18,30,0,,,D,,,
CPSC,599,150074,75902,UGRD,SC,Special Topics in CPSC,H,(3-2)(3-0),CPSC,,E,1,LEC,1,2187,1,82,Retrogames,,P,A,1,06-Sep-2018,07-Dec-2018,9:30,10:45,75,TR  09:30-10:45,,N,Y,N,Y,N,N,N,MAIN,MS 211,50,O,47,50,0,,,D,,"Aycock,John Daniel(PI)",1.5
CPSC,599,150074,15840,UGRD,SC,Special Topics in CPSC,H,(3-2)(3-0),CPSC,,E,1,LEC,1,2191,1,90,Design of Mixed Reality App,,P,A,1,10-Jan-2019,12-Apr-2019,12:00,14:45,165,F  12:00-14:45,,N,N,N,N,Y,N,N,MAIN,ST 063,32,O,11,20,0,,,D,C,"Tang,Tony(PI)",1.5
CPSC,599,150074,15841,UGRD,SC,Special Topics in CPSC,H,(3-2)(3-0),CPSC,,N,1,LAB,B01,2191,1,90,Design of Mixed Reality App,,P,A,1,10-Jan-2019,12-Apr-2019,16:00,17:50,110,W  16:00-17:50,,N,N,Y,N,N,N,N,MAIN,MS 156,28,O,11,20,0,,,D,,"Stark,Jessica Theresa(TA)",
CPSC,599,150074,15889,UGRD,SC,Special Topics in CPSC,H,(3-2)(3-0),CPSC,,E,2,LEC,2,2191,1,92,Topics in Quantum Computing,,P,A,1,10-Jan-2019,12-Apr-2019,15:30,16:45,75,TR  15:30-16:45,,N,Y,N,Y,N,N,N,MAIN,ENA 235,18,O,3,12,0,,,D,C,"Bencivenga,Dante Renato(PI)",1.5
CPSC,599,150074,15920,UGRD,SC,Special Topics in CPSC,H,(3-2)(3-0),CPSC,,E,3,LEC,3,2191,1,86,Computer Haptics,,P,A,1,10-Jan-2019,12-Apr-2019,13:00,13:50,50,MW  13:00-13:50,,Y,N,Y,N,N,N,N,MAIN,ST 063,32,O,12,16,0,,,D,C,"Chan,Sonny(PI)",1.5
CPSC,599,150074,15920,UGRD,SC,Special Topics in CPSC,H,(3-2)(3-0),CPSC,,E,3,LEC,3,2191,1,86,Computer Haptics,,P,A,2,10-Jan-2019,12-Apr-2019,13:00,13:50,50,F  13:00-13:50,,N,N,N,N,Y,N,N,MAIN,MS 156,28,O,12,16,0,,,D,C,"Chan,Sonny(PI)",1.5
CPSC,599,150074,16205,UGRD,SC,Special Topics in CPSC,H,(3-2)(3-0),CPSC,,E,4,LEC,4,2191,1,83,Advanced iOS Programming,,P,A,1,10-Jan-2019,12-Apr-2019,15:00,17:45,165,M  15:00-17:45,,Y,N,N,N,N,N,N,MAIN,ST 064,40,O,14,30,0,,,D,,"Ivanov,Alexander Arden(PI)",1.5
DEST,401,150079,12931,UGRD,AR,Special Topics in DEST,H,3-0,ANAR,,E,1,LEC,1,2191,1,11,Polit Econ/Ecol of Agricul,,P,A,1,10-Jan-2019,12-Apr-2019,12:30,13:45,75,TR  12:30-13:45,,N,Y,N,Y,N,N,N,MAIN,EDC 280,60,O,34,50,0,,,N,,"McKay,Benedict Mersereau(PI)",3
DEST,401,150079,15992,UGRD,AR,Special Topics in DEST,H,3-0,ANAR,,E,2,LEC,2,2191,1,12,Comparative Farming/system,,P,A,1,10-Jan-2019,12-Apr-2019,15:30,16:45,75,TR  15:30-16:45,,N,Y,N,Y,N,N,N,MAIN,ES 614,32,O,31,40,0,,,N,,"Rajdev,Vinay(PI)",3
DNCE,211,107914,14056,UGRD,AR,Introductory Jazz Dance,H,2S-2,SCPA,,N,1,LAB,B01,2191,1,0,,,P,X,0,,,,,0,TBA,,,,,,,,,MAIN,,0,O,0,20,10,,,N,,,
DNCE,211,107914,14055,UGRD,AR,Introductory Jazz Dance,H,2S-2,SCPA,,E,1,SEM,S01,2191,1,0,,,P,X,1,10-Jan-2019,12-Apr-2019,,,0,TBA,,N,N,N,N,N,N,N,MAIN,,0,O,0,20,10,,Y,N,,,3
DNCE,221,107917,74816,UGRD,AR,Introductory Ballet I,H,2S-2,SCPA,,N,1,LAB,B01,2187,1,0,,,P,A,1,06-Sep-2018,07-Dec-2018,8:00,9:50,110,W  08:00-09:50,,N,N,Y,N,N,N,N,MAIN,KN AUX,999,O,29,30,10,,,N,,"Goodbrand,Nicole Grace(PI)",
DNCE,221,107917,74815,UGRD,AR,Introductory Ballet I,H,2S-2,SCPA,,E,1,SEM,S01,2187,1,0,,,P,A,1,06-Sep-2018,07-Dec-2018,8:00,9:50,110,M  08:00-09:50,,Y,N,N,N,N,N,N,MAIN,KN AUX,999,O,29,30,10,,,N,,"Goodbrand,Nicole Grace(PI)",3
DNCE,295,162890,16512,UGRD,AR,Dance Performance Practicum I,H,1-3,SCPA,,E,1,LEC,1,2191,1,0,,,PR,A,1,10-Jan-2019,12-Apr-2019,,,0,TBA,,N,N,N,N,N,N,N,MAIN,,0,O,1,2,0,,,D,,,1.5
DNCE,295,162890,16513,UGRD,AR,Dance Performance Practicum I,H,1-3,SCPA,,N,1,LAB,B01,2191,1,0,,,PR,A,0,,,,,0,TBA,,,,,,,,,MAIN,,0,O,1,2,0,,,D,,,
DNCE,295A,162891,73923,UGRD,AR,Dance Performance Practicum I,H,1-3,SCPA,,E,1,LEC,1,2187,PA,0,,This course is a multi-term course.  Selection of LEC/LAB/TUT sections in part A requires selection of identical LEC/LAB/TUT numbers in part B.,PR,A,1,06-Sep-2018,07-Dec-2018,,,0,TBA,,N,N,N,N,N,N,N,MAIN,,0,O,6,10,0,,,D,,"Monteros,Melissa Anne(CO)",1.5
DNCE,295A,162891,73924,UGRD,AR,Dance Performance Practicum I,H,1-3,SCPA,,N,1,LAB,B01,2187,PA,0,,This course is a multi-term course.  Selection of LEC/LAB/TUT sections in part A requires selection of identical LEC/LAB/TUT numbers in part B.,PR,A,1,06-Sep-2018,07-Dec-2018,,,0,TBA,,N,N,N,N,N,N,N,MAIN,,0,O,6,10,0,,,D,,"Monteros,Melissa Anne(CO)",
DNCE,295B,162890,13681,UGRD,AR,Dance Performance Practicum I,H,1-3,SCPA,,E,1,LEC,1,2191,PB,0,,This course is a multi-term course.  Selection of LEC/LAB/TUT sections in part A requires selection of identical LEC/LAB/TUT numbers in part B.,PR,A,1,10-Jan-2019,12-Apr-2019,,,0,TBA,,N,N,N,N,N,N,N,MAIN,,0,O,6,10,0,,,D,,"Monteros,Melissa Anne(CO)",1.5
DNCE,295B,162890,13682,UGRD,AR,Dance Performance Practicum I,H,1-3,SCPA,,N,1,LAB,B01,2191,PB,0,,This course is a multi-term course.  Selection of LEC/LAB/TUT sections in part A requires selection of identical LEC/LAB/TUT numbers in part B.,PR,A,1,10-Jan-2019,12-Apr-2019,,,0,TBA,,N,N,N,N,N,N,N,MAIN,,0,O,6,10,0,,,D,,"Monteros,Melissa Anne(CO)",
DNCE,303,107928,72591,UGRD,AR,Principles of Technique,H,2S-4,SCPA,,N,1,LAB,B01,2187,1,0,,A supplementary fee will be assessed to cover additional costs associated with this course.,P,A,1,06-Sep-2018,07-Dec-2018,12:00,13:50,110,WF  12:00-13:50,,N,N,Y,N,Y,N,N,MAIN,KN 163,40,O,1,10,0,,,D,C,"Forcier,Marie France(PI)",
DNCE,303,107928,72590,UGRD,AR,Principles of Technique,H,2S-4,SCPA,,E,1,SEM,S01,2187,1,0,,A supplementary fee will be assessed to cover additional costs associated with this course.,P,A,1,06-Sep-2018,07-Dec-2018,12:00,13:50,110,M  12:00-13:50,,Y,N,N,N,N,N,N,MAIN,KN 163,40,O,1,10,0,,,D,C,"Forcier,Marie France(PI)",3
DNCE,395,107952,73477,UGRD,AR,Dance Performance Practicum II,H,1S-5,SCPA,,N,1,LAB,B01,2187,1,0,,,PR,A,1,06-Sep-2018,07-Dec-2018,,,0,TBA,,N,N,N,N,N,N,N,MAIN,,0,O,1,10,0,,,D,,"Monteros,Melissa Anne(CO)",
DNCE,395,107952,73476,UGRD,AR,Dance Performance Practicum II,H,1S-5,SCPA,,E,1,SEM,S01,2187,1,0,,,PR,A,1,06-Sep-2018,07-Dec-2018,,,0,TBA,,N,N,N,N,N,N,N,MAIN,,0,O,1,10,0,,,D,,"Farfan,Penelope(CO)",1.5
DNCE,395,107952,13226,UGRD,AR,Dance Performance Practicum II,H,1S-5,SCPA,,N,1,LAB,B01,2191,1,0,,,PR,A,1,10-Jan-2019,12-Apr-2019,,,0,TBA,,N,N,N,N,N,N,N,MAIN,,0,O,6,10,0,,,D,,"Monteros,Melissa Anne(CO)",
DNCE,395,107952,13225,UGRD,AR,Dance Performance Practicum II,H,1S-5,SCPA,,E,1,SEM,S01,2191,1,0,,,PR,A,1,10-Jan-2019,12-Apr-2019,,,0,TBA,,N,N,N,N,N,N,N,MAIN,,0,O,6,10,0,,,D,,"Monteros,Melissa Anne(CO)/Mochniej,Ryszard Wojciech(AL)",1.5
DNCE,503,160347,15676,UGRD,AR,Spec Topics Dance Theory II,H,3-0,SCPA,,E,1,LEC,1,2191,BW,3,Dance & Camera II New Exp,,P,A,1,02-Jan-2019,08-Jan-2019,8:30,12:30,240,MTWRF  08:30-12:30,,Y,Y,Y,Y,Y,N,N,MAIN,KN 163,40,O,8,20,5,,,D,,"Mochniej,Ryszard Wojciech(PI)",3
DNCE,503,160347,15676,UGRD,AR,Spec Topics Dance Theory II,H,3-0,SCPA,,E,1,LEC,1,2191,BW,3,Dance & Camera II New Exp,,P,A,2,02-Jan-2019,08-Jan-2019,13:00,16:50,230,MTWRF  13:00-16:50,,Y,Y,Y,Y,Y,N,N,MAIN,KN 163,40,O,8,20,5,,,D,,,3
DNCE,571,150084,76830,UGRD,AR,Directed Studies,H,1S-6,SCPA,,N,1,LAB,B01,2187,1,81,Further Study Contemp Dance,,IS,A,0,,,,,0,TBA,,,,,,,,,MAIN,,0,C,1,1,0,,,D,,,
DNCE,571,150084,76829,UGRD,AR,Directed Studies,H,1S-6,SCPA,,E,1,SEM,S01,2187,1,81,Further Study Contemp Dance,,IS,A,1,06-Sep-2018,07-Dec-2018,,,0,TBA,,N,N,N,N,N,N,N,MAIN,,0,C,1,1,0,,,D,,"Kloetzel,Melanie J(PI)",3
DNCE,571,150084,16323,UGRD,AR,Directed Studies,H,1S-6,SCPA,,N,1,LAB,B01,2191,1,86,Dance Design & Production,,IS,A,1,10-Jan-2019,12-Apr-2019,,,0,TBA,,N,N,N,N,N,N,N,MAIN,,0,C,2,2,0,,,D,,"Monteros,Melissa Anne(PI)",
DNCE,571,150084,16322,UGRD,AR,Directed Studies,H,1S-6,SCPA,,E,1,SEM,S01,2191,1,86,Dance Design & Production,,IS,A,1,10-Jan-2019,12-Apr-2019,,,0,TBA,,N,N,N,N,N,N,N,MAIN,,0,C,2,2,0,,,D,,"Monteros,Melissa Anne(PI)",3
DNCE,571,150084,16669,UGRD,AR,Directed Studies,H,1S-6,SCPA,,N,2,LAB,B02,2191,1,90,INT Ballet Technique 4,,IS,A,1,10-Jan-2019,12-Apr-2019,,,0,TBA,,N,N,N,N,N,N,N,MAIN,,0,C,1,1,0,,,D,,"Monteros,Melissa Anne(PI)",
DNCE,571,150084,16668,UGRD,AR,Directed Studies,H,1S-6,SCPA,,E,2,SEM,S02,2191,1,90,INT Ballet Technique 4,,IS,A,1,10-Jan-2019,12-Apr-2019,,,0,TBA,,N,N,N,N,N,N,N,MAIN,,0,C,1,1,0,,,D,,"Monteros,Melissa Anne(PI)",3
DNCE,571,150084,16760,UGRD,AR,Directed Studies,H,1S-6,SCPA,,N,3,LAB,B03,2191,1,91,Int Contemporary,,IS,A,0,,,,,0,TBA,,,,,,,,,MAIN,,0,O,0,1,0,,,D,,,
DNCE,571,150084,16759,UGRD,AR,Directed Studies,H,1S-6,SCPA,,E,3,SEM,S03,2191,1,91,Int Contemporary,,IS,A,1,10-Jan-2019,12-Apr-2019,,,0,TBA,,N,N,N,N,N,N,N,MAIN,,0,O,0,1,0,,,D,,"Monteros,Melissa Anne(PI)",3
DNCE,581,160030,76031,UGRD,AR,Spec Topics Dance Practices II,H,2S-2,SCPA,,N,1,LAB,B01,2187,BW,2,Site Specific Dance,,P,A,1,27-Aug-2018,31-Aug-2018,13:00,16:30,210,MTWRF  13:00-16:30,,Y,Y,Y,Y,Y,N,N,MAIN,KN AUX,999,O,17,30,5,,,D,,"Kloetzel,Melanie J(PI)",
DNCE,581,160030,76030,UGRD,AR,Spec Topics Dance Practices II,H,2S-2,SCPA,,E,1,SEM,S01,2187,BW,2,Site Specific Dance,,P,A,1,27-Aug-2018,31-Aug-2018,9:00,12:30,210,MTWRF  09:00-12:30,,Y,Y,Y,Y,Y,N,N,MAIN,KN AUX,999,O,17,30,5,,,D,,"Kloetzel,Melanie J(PI)",1.5
DRAM,355,161143,15815,UGRD,AR,Intro Cdn Theatre and Drama,H,3S-0,SCPA,,E,1,SEM,S01,2191,1,0,,,P,A,1,10-Jan-2019,12-Apr-2019,12:30,13:45,75,TR  12:30-13:45,,N,Y,N,Y,N,N,N,MAIN,CHE 012,36,C,36,36,10,,Y,N,,"Finn,Patrick James(PI)",3
DRAM,511,163640,74312,UGRD,AR,Directing II,H,2S-3,SCPA,,N,1,LAB,B01,2187,1,0,,,P,A,1,06-Sep-2018,07-Dec-2018,12:30,15:15,165,R  12:30-15:15,,N,N,N,Y,N,N,N,MAIN,CHF 101,75,O,4,5,0,,,D,,"Brubaker,Christine Joanne(PI)",
DRAM,511,163640,74311,UGRD,AR,Directing II,H,2S-3,SCPA,,E,1,SEM,S01,2187,1,0,,,P,A,1,06-Sep-2018,07-Dec-2018,12:30,14:15,105,T  12:30-14:15,,N,Y,N,N,N,N,N,MAIN,CHF 101,75,O,4,5,0,,,D,,"Brubaker,Christine Joanne(PI)",3
DRAM,517,108327,12275,UGRD,AR,Scenography IV,H,2S-2,SCPA,,N,1,LAB,B01,2191,1,0,,,P,A,1,10-Jan-2019,12-Apr-2019,,,0,TBA,,N,N,N,N,N,N,N,MAIN,,0,O,2,12,0,,,D,,"Viczko,April A.(PI)",
DRAM,517,108327,12274,UGRD,AR,Scenography IV,H,2S-2,SCPA,,E,1,SEM,S01,2191,1,0,,,P,A,1,10-Jan-2019,12-Apr-2019,14:00,15:50,110,W  14:00-15:50,,N,N,Y,N,N,N,N,MAIN,CHD 011,32,O,2,12,0,,,D,,"Viczko,April A.(PI)",3
DRAM,571,150088,76810,UGRD,AR,Directed Studies I,H,2-0,SCPA,,E,1,LEC,1,2187,1,42,Lightdesign:antigonelives,,IS,A,1,06-Sep-2018,07-Dec-2018,,,0,TBA,,N,N,N,N,N,N,N,MAIN,,0,C,1,1,0,,,D,,"Viczko,April A.(PI)",3
DRAM,571,150088,16663,UGRD,AR,Directed Studies I,H,2-0,SCPA,,E,1,LEC,1,2191,1,50,Drawing & Costume Hist.,,IS,A,1,10-Jan-2019,12-Apr-2019,,,0,TBA,,N,N,N,N,N,N,N,MAIN,,0,C,1,1,0,,,D,,"Viczko,April A.(PI)",3
DRAM,571,150088,16687,UGRD,AR,Directed Studies I,H,2-0,SCPA,,E,2,LEC,2,2191,1,57,Asian Theatre & Culture,,IS,A,1,10-Jan-2019,12-Apr-2019,,,0,TBA,,N,N,N,N,N,N,N,MAIN,,0,C,1,1,0,,,D,,"Viczko,April A.(PI)",3
EALS,501,108914,11894,UGRD,AR,TopicsInEastAsianLangStudies,H,3-0,LLLC,,E,1,LEC,1,2191,1,0,,,P,A,1,10-Jan-2019,12-Apr-2019,11:00,11:50,50,MWF  11:00-11:50,,Y,N,Y,N,Y,N,N,MAIN,CHC 110,35,O,3,15,10,,,D,,"Cai,Wei(PI)",3
EALS,501,108914,13287,UGRD,AR,TopicsInEastAsianLangStudies,H,3-0,LLLC,,E,2,LEC,2,2191,1,0,,,P,A,1,10-Jan-2019,12-Apr-2019,9:00,9:50,50,MWF  09:00-09:50,,Y,N,Y,N,Y,N,N,MAIN,CHC 110,35,O,8,32,10,,,D,,"Yang,Xiao-Jie J(PI)",3
ECOL,528A,150503,76708,UGRD,SC,Independent Studies in Ecology,F,0-8,BISI,,E,1,LAB,B01,2187,PA,22,Molecular Ecology,,IS,A,1,06-Sep-2018,07-Dec-2018,,,0,TBA,,N,N,N,N,N,N,N,MAIN,,0,C,1,1,0,,,D,,"Rogers,Sean Michael(CO)/Rogers,Sean Michael(PI)",3
ECOL,528A,150503,76841,UGRD,SC,Independent Studies in Ecology,F,0-8,BISI,,E,2,LAB,B02,2187,PA,24,Roosting Ecology of Bats,,IS,A,1,06-Sep-2018,07-Dec-2018,,,0,TBA,,N,N,N,N,N,N,N,MAIN,,0,C,1,1,0,,,D,,"Rogers,Sean Michael(CO)/Barclay,Robert Malcolm R.(PI)",3
